CustomerID,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Churn
53116,24.0,1,36.0,3.0,5,3,2,0,15.0,12.0,16.0,8.0,295.46,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0
53117,4.0,1,9.0,3.0,4,2,2,0,15.0,6.0,7.0,8.0,150.64,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
53118,31.0,3,35.0,4.0,5,5,6,0,20.0,14.0,14.0,3.0,227.66,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
53119,21.0,1,9.0,4.0,4,2,7,0,14.0,1.0,2.0,5.0,175.7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
53120,20.0,1,9.0,3.0,4,3,8,0,15.0,1.0,2.0,2.0,303.61,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0
53121,9.0,1,29.0,3.0,6,3,2,0,16.0,3.0,5.0,4.0,167.3,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0
53122,28.0,1,15.0,3.0,4,3,9,0,12.0,2.0,2.0,1.0,162.8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
53123,8.0,1,9.0,4.0,5,3,5,0,13.0,6.0,6.0,8.0,152.68,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
53124,20.0,3,17.0,4.0,5,2,4,1,20.0,2.0,2.0,3.0,215.71,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
53125,5.0,1,16.0,3.0,4,4,3,0,26.0,2.0,2.0,9.0,231.48000000000002,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
53126,1.0,1,22.0,3.0,4,3,9,1,13.0,1.0,8.0,8.0,261.1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
53127,1.0,1,17.0,3.0,6,2,9,0,14.0,1.0,2.0,4.0,159.08,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1
53128,4.0,3,14.0,3.0,4,4,2,0,15.0,2.0,2.0,3.0,154.83,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,0
53129,9.0,1,23.0,4.0,4,3,6,1,13.0,1.0,2.0,1.0,201.32,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
53130,1.0,1,27.0,4.0,4,3,5,0,13.0,2.0,2.0,3.0,223.24,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
53131,1.0,2,30.0,3.0,4,5,11,1,16.0,2.0,2.0,3.0,224.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
53132,16.0,1,12.0,4.0,4,3,6,0,18.0,3.0,3.0,1.0,145.93,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0
53133,10.0,3,17.0,3.0,4,2,3,0,15.0,2.0,10.0,3.0,224.8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
53134,1.0,1,11.0,3.0,5,3,7,0,17.0,2.0,2.0,3.0,163.94,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1
53135,22.0,3,9.0,3.0,4,2,4,0,15.0,5.0,7.0,8.0,165.51,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
53136,29.0,3,25.0,3.0,4,4,5,0,15.0,1.0,8.0,8.0,293.35,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
53137,15.0,3,17.0,3.0,4,2,9,0,15.0,1.0,2.0,11.0,187.3,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
53138,9.0,3,7.0,3.0,4,3,11,0,12.0,4.0,7.0,10.0,172.17,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
53139,14.0,1,13.0,4.0,4,3,9,0,16.0,5.0,2.0,14.0,257.37,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
53140,13.0,1,15.0,3.0,4,3,3,0,12.0,1.0,2.0,8.0,162.55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
53141,5.0,3,9.0,4.0,4,2,6,1,14.0,2.0,2.0,6.0,190.82,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
53142,16.0,1,31.0,3.0,4,5,3,1,22.0,5.0,6.0,9.0,199.06,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
53143,19.0,3,9.0,4.0,4,4,2,0,20.0,4.0,4.0,8.0,173.05,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0
53144,1.0,2,24.0,3.0,4,3,2,1,12.0,1.0,2.0,1.0,152.41,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
53145,3.0,1,26.0,3.0,4,2,6,0,13.0,1.0,2.0,3.0,167.62,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
53146,7.0,1,7.0,4.0,3,3,6,0,20.0,1.0,2.0,6.0,286.84,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
53147,1.0,3,14.0,3.0,5,2,11,0,22.0,2.0,2.0,2.0,240.57,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
53148,1.0,3,12.0,4.0,4,4,3,1,15.0,2.0,2.0,1.0,143.78,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,1
53149,14.0,3,35.0,3.0,6,5,5,0,16.0,2.0,2.0,2.0,234.32,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
53150,15.0,1,9.0,4.0,5,3,4,1,18.0,1.0,2.0,8.0,193.11,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0
53151,1.0,3,36.0,3.0,4,3,7,0,13.0,2.0,2.0,1.0,168.06,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
53152,9.0,3,7.0,4.0,4,3,3,0,17.0,1.0,2.0,4.0,173.59,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
53153,8.0,3,28.0,4.0,3,2,3,0,13.0,6.0,6.0,8.0,178.37,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
53154,1.0,1,31.0,4.0,6,2,3,1,19.0,2.0,2.0,1.0,148.4,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1
53155,11.0,1,7.0,3.0,4,2,6,0,18.0,2.0,2.0,3.0,199.91,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
53156,20.0,1,25.0,3.0,4,3,7,0,12.0,2.0,2.0,3.0,230.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
53157,15.0,3,9.0,4.0,4,5,9,0,17.0,1.0,12.0,9.0,290.95,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
53158,11.0,3,16.0,4.0,4,4,3,0,14.0,7.0,8.0,3.0,213.34,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
53159,26.0,1,13.0,4.0,4,5,5,1,13.0,3.0,7.0,10.0,180.77,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
53160,1.0,3,18.0,3.0,3,3,10,0,13.0,2.0,2.0,3.0,172.07,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1
53161,1.0,3,31.0,3.0,4,2,2,0,14.0,1.0,3.0,2.0,149.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53162,12.0,1,17.0,4.0,4,3,5,0,20.0,2.0,2.0,3.0,223.24,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
53163,11.0,1,7.0,4.0,4,4,8,0,13.0,4.0,5.0,4.0,189.47,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
53164,23.0,1,25.0,3.0,5,3,3,1,15.0,1.0,2.0,10.0,320.02,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,0
53165,1.0,1,30.0,3.0,3,2,3,1,12.0,1.0,2.0,5.0,152.25,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53166,1.0,3,35.0,4.0,4,4,3,0,21.0,2.0,2.0,5.0,187.72,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
53167,1.0,1,24.0,4.0,5,4,3,0,22.0,2.0,2.0,1.0,146.27,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0
53168,24.0,2,10.0,3.0,4,4,3,0,15.0,7.0,11.0,8.0,307.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
53169,1.0,3,20.0,3.0,4,3,3,0,12.0,2.0,2.0,7.0,145.96,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53170,1.0,1,14.0,3.0,4,3,3,1,17.0,1.0,2.0,3.0,153.86,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
53171,1.0,3,19.0,4.0,5,5,3,0,19.0,2.0,2.0,1.0,145.33,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1
53172,8.0,1,7.0,3.0,5,2,3,1,14.0,1.0,2.0,4.0,161.22,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
53173,1.0,3,20.0,3.0,4,5,4,0,18.0,1.0,2.0,3.0,167.33,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
53174,9.0,1,32.0,3.0,5,2,6,0,15.0,1.0,2.0,3.0,161.81,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0
53175,5.0,3,13.0,4.0,3,2,6,0,23.0,4.0,6.0,8.0,179.6,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
53176,1.0,1,13.0,4.0,5,3,2,0,13.0,2.0,2.0,4.0,146.87,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
53177,11.0,3,9.0,4.0,4,3,6,1,12.0,1.0,2.0,3.0,221.02,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
53178,1.0,1,7.0,3.0,5,4,3,0,14.0,2.0,2.0,1.0,153.36,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
53179,16.0,1,9.0,3.0,4,2,3,0,14.0,3.0,3.0,3.0,165.89,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
53180,17.0,1,13.0,3.0,5,2,6,1,15.0,1.0,2.0,1.0,291.27,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0
53181,12.0,1,7.0,3.0,4,5,5,0,18.0,2.0,2.0,1.0,151.19,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
53182,17.0,1,16.0,4.0,4,3,5,1,14.0,3.0,5.0,8.0,181.79,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
53183,22.0,1,7.0,3.0,5,5,9,0,12.0,1.0,2.0,3.0,279.02,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
53184,18.0,2,7.0,3.0,5,3,6,0,12.0,2.0,2.0,3.0,184.85,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
53185,8.0,3,21.0,3.0,4,3,3,1,19.0,2.0,2.0,7.0,150.79,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0
53186,1.0,3,9.0,3.0,4,5,2,0,12.0,1.0,2.0,3.0,155.41,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,1
53187,1.0,3,29.0,3.0,4,3,3,0,12.0,2.0,2.0,3.0,159.47,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0
53188,18.0,1,10.0,3.0,4,2,6,1,15.0,2.0,2.0,2.0,320.13,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0
53189,1.0,1,13.0,4.0,4,3,2,0,21.0,3.0,3.0,3.0,152.73,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53190,7.0,3,15.0,3.0,4,3,2,0,13.0,2.0,2.0,3.0,196.04,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
53191,6.0,1,16.0,4.0,4,2,3,1,13.0,2.0,2.0,6.0,188.22,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
53192,4.0,1,10.0,4.0,4,3,3,0,21.0,2.0,2.0,1.0,145.83,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
53193,27.0,3,7.0,3.0,4,5,9,0,21.0,7.0,9.0,11.0,208.81,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
53194,8.0,1,7.0,3.0,4,2,3,0,13.0,7.0,9.0,9.0,151.91,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
53195,9.0,3,33.0,4.0,4,5,4,0,15.0,1.0,2.0,1.0,167.86,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
53196,1.0,1,13.0,4.0,4,2,3,1,14.0,1.0,2.0,3.0,151.59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
53197,11.0,1,10.0,3.0,4,3,3,0,16.0,7.0,8.0,3.0,219.34,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
53198,3.0,3,10.0,4.0,4,3,3,0,15.0,1.0,2.0,3.0,180.61,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
53199,9.0,1,13.0,3.0,6,2,3,0,14.0,12.0,12.0,9.0,191.46,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
53200,7.0,1,13.0,2.0,4,2,5,0,24.0,5.0,5.0,8.0,202.25,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
53201,28.0,2,26.0,3.0,4,4,4,0,16.0,4.0,2.0,2.0,232.25,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
53202,10.0,1,16.0,3.0,5,4,4,1,12.0,2.0,2.0,3.0,213.47,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
53203,1.0,1,10.0,3.0,5,2,2,0,14.0,1.0,2.0,2.0,145.45,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0
53204,1.0,1,17.0,3.0,4,3,3,1,12.0,1.0,2.0,2.0,135.09,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,1
53205,1.0,1,10.0,4.0,4,5,3,1,12.0,10.0,10.0,8.0,158.48,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1
53206,9.0,1,10.0,3.0,5,3,3,0,19.0,2.0,2.0,1.0,137.81,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
53207,1.0,1,11.0,3.0,3,5,4,0,17.0,1.0,2.0,3.0,153.19,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53208,1.0,3,15.0,3.0,3,4,2,0,23.0,1.0,2.0,3.0,173.51,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
53209,12.0,3,14.0,3.0,5,2,2,0,21.0,2.0,2.0,6.0,165.28,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
53210,3.0,1,7.0,4.0,6,2,3,0,19.0,3.0,3.0,9.0,152.2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
53211,22.0,3,9.0,3.0,3,4,5,0,13.0,3.0,3.0,3.0,206.2,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
53212,1.0,3,10.0,4.0,3,2,3,1,21.0,2.0,2.0,5.0,171.47,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
53213,11.0,1,17.0,4.0,3,2,5,0,18.0,2.0,2.0,1.0,171.8,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0
53214,24.0,1,35.0,4.0,3,3,3,1,12.0,4.0,4.0,9.0,157.21,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53215,8.0,1,16.0,3.0,5,4,3,0,15.0,5.0,8.0,3.0,211.21,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
53216,1.0,3,10.0,4.0,4,3,11,0,15.0,2.0,3.0,1.0,170.77,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
53217,13.0,1,9.0,4.0,5,3,3,0,12.0,3.0,12.0,11.0,170.53,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
53218,6.0,3,17.0,3.0,4,2,3,0,13.0,1.0,2.0,9.0,178.96,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
53219,14.0,3,15.0,3.0,4,3,5,1,15.0,2.0,2.0,4.0,192.96,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1
53220,12.0,1,7.0,3.0,3,2,2,0,14.0,2.0,2.0,9.0,201.25,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
53221,1.0,1,7.0,4.0,4,5,3,0,12.0,2.0,2.0,8.0,199.12,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
53222,6.0,1,10.0,3.0,4,2,5,0,16.0,4.0,2.0,8.0,236.58999999999997,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
53223,21.0,3,21.0,3.0,4,5,4,0,13.0,1.0,2.0,8.0,174.6,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
53224,14.0,3,12.0,3.0,5,5,7,1,22.0,1.0,2.0,3.0,229.75,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
53225,27.0,1,14.0,3.0,3,3,5,0,20.0,1.0,2.0,4.0,273.14,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0
53226,15.0,2,17.0,4.0,5,2,5,0,15.0,13.0,13.0,7.0,316.41,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,0
53227,31.0,3,23.0,3.0,4,5,10,0,15.0,2.0,3.0,3.0,179.05,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
53228,1.0,1,17.0,3.0,4,5,3,0,22.0,2.0,2.0,3.0,212.93,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
53229,15.0,2,7.0,3.0,5,3,3,0,15.0,3.0,3.0,11.0,316.89,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0
53230,24.0,3,15.0,3.0,4,4,9,0,16.0,2.0,3.0,3.0,163.75,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
53231,1.0,1,7.0,4.0,6,4,9,1,14.0,2.0,4.0,8.0,147.16,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1
53232,10.0,1,15.0,4.0,3,5,11,0,15.0,1.0,2.0,6.0,242.13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
53233,12.0,1,7.0,3.0,4,3,6,1,15.0,1.0,2.0,1.0,203.61,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
53234,18.0,1,31.0,3.0,6,3,4,0,15.0,1.0,2.0,5.0,162.08,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0
53235,21.0,3,10.0,3.0,4,3,11,1,13.0,1.0,12.0,14.0,262.7,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
53236,4.0,3,34.0,3.0,4,2,9,0,24.0,5.0,8.0,8.0,178.04,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
53237,3.0,3,17.0,3.0,4,3,3,0,12.0,1.0,2.0,1.0,151.42,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0
53238,6.0,1,26.0,3.0,3,3,8,1,13.0,3.0,3.0,3.0,152.59,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1
53239,17.0,3,22.0,3.0,5,2,5,0,19.0,1.0,3.0,3.0,193.04,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
53240,8.0,1,15.0,4.0,4,3,5,0,12.0,2.0,5.0,4.0,186.42,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
53241,1.0,1,16.0,3.0,4,5,3,0,15.0,1.0,2.0,3.0,150.0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53242,13.0,2,10.0,3.0,3,4,11,0,16.0,4.0,4.0,7.0,188.89,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
53243,30.0,1,16.0,3.0,4,2,9,0,12.0,1.0,2.0,2.0,236.02999999999997,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
53244,14.0,1,9.0,3.0,5,2,2,1,21.0,3.0,3.0,4.0,148.42,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
53245,1.0,1,14.0,3.0,5,5,10,0,20.0,2.0,2.0,8.0,193.11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
53246,3.0,3,17.0,3.0,4,4,3,0,15.0,1.0,3.0,3.0,147.97,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0
53247,27.0,1,13.0,3.0,4,2,4,0,18.0,2.0,3.0,3.0,149.5,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
53248,9.0,1,9.0,4.0,4,5,4,0,12.0,1.0,2.0,1.0,175.93,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
53249,6.0,1,31.0,4.0,4,2,3,0,16.0,3.0,5.0,8.0,178.09,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
53250,12.0,1,9.0,4.0,4,3,8,1,14.0,1.0,2.0,2.0,155.57,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53251,8.0,1,15.0,3.0,4,5,5,0,15.0,2.0,2.0,1.0,176.21,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
53252,26.0,3,10.0,3.0,5,5,3,0,15.0,2.0,2.0,17.0,293.56,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,0
53253,1.0,1,7.0,4.0,4,2,3,1,14.0,6.0,8.0,9.0,151.86,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,1
53254,1.0,3,33.0,3.0,4,2,3,0,24.0,1.0,2.0,5.0,186.8,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
53255,19.0,3,9.0,3.0,6,3,2,0,14.0,1.0,4.0,2.0,191.32,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
53256,1.0,1,17.0,4.0,3,3,3,0,19.0,2.0,2.0,3.0,160.05,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0
53257,11.0,3,34.0,4.0,2,3,6,1,13.0,2.0,2.0,4.0,188.97,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
53258,8.0,3,9.0,3.0,4,2,3,0,23.0,1.0,2.0,5.0,187.74,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0
53259,19.0,1,9.0,4.0,4,5,7,1,14.0,2.0,2.0,5.0,323.59,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
53260,10.0,3,15.0,4.0,5,5,3,0,16.0,1.0,2.0,10.0,200.87,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0
53261,26.0,1,26.0,3.0,4,2,2,0,19.0,2.0,2.0,3.0,167.58,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
53262,1.0,1,7.0,4.0,6,2,5,0,15.0,3.0,3.0,1.0,168.64,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
53263,3.0,1,34.0,4.0,4,3,6,0,13.0,2.0,2.0,2.0,168.35,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
53264,1.0,3,15.0,3.0,5,5,8,0,18.0,2.0,2.0,3.0,178.26,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1
53265,8.0,1,7.0,4.0,2,2,4,0,17.0,1.0,2.0,4.0,157.8,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
53266,28.0,1,26.0,4.0,4,5,11,1,12.0,1.0,2.0,5.0,179.85,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
53267,3.0,3,6.0,3.0,4,2,2,0,20.0,1.0,2.0,2.0,168.42,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
53268,11.0,1,17.0,3.0,4,5,2,1,14.0,4.0,5.0,4.0,152.82,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
53269,12.0,1,9.0,4.0,2,5,8,1,13.0,5.0,5.0,13.0,184.8,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
53270,8.0,1,9.0,3.0,5,5,3,0,12.0,2.0,2.0,4.0,168.81,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
53271,9.0,3,15.0,4.0,4,2,3,0,17.0,1.0,2.0,3.0,150.72,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
53272,4.0,1,7.0,3.0,6,3,5,0,22.0,2.0,2.0,3.0,163.33,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
53273,14.0,1,9.0,3.0,2,4,3,0,25.0,1.0,4.0,8.0,167.44,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
53274,8.0,3,15.0,4.0,4,5,7,0,18.0,2.0,2.0,3.0,190.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
53275,16.0,1,15.0,4.0,4,2,3,0,15.0,1.0,15.0,10.0,309.3,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,0
53276,1.0,1,13.0,4.0,2,5,3,1,22.0,2.0,2.0,1.0,141.01,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1
53277,1.0,1,16.0,3.0,5,4,3,0,12.0,2.0,2.0,1.0,151.94,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
53278,26.0,1,18.0,3.0,4,3,10,0,21.0,2.0,2.0,5.0,156.49,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
53279,24.0,1,9.0,4.0,4,3,7,0,15.0,1.0,2.0,4.0,301.39,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
53280,1.0,1,7.0,3.0,5,5,3,1,12.0,1.0,2.0,1.0,148.19,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
53281,7.0,1,14.0,3.0,4,3,2,0,12.0,1.0,2.0,8.0,241.91000000000003,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
53282,1.0,3,23.0,4.0,4,5,7,0,16.0,2.0,2.0,3.0,178.24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
53283,21.0,1,9.0,3.0,4,2,3,1,15.0,4.0,4.0,1.0,292.52,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
53284,10.0,1,7.0,3.0,4,4,2,0,16.0,1.0,2.0,6.0,177.28,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
53285,3.0,1,30.0,3.0,2,3,3,0,25.0,2.0,2.0,8.0,152.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
53286,21.0,1,9.0,3.0,4,4,9,1,15.0,6.0,14.0,9.0,317.46,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,1
53287,9.0,1,7.0,3.0,2,3,5,0,14.0,1.0,3.0,3.0,150.06,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
